Product Name,Brand,Price (Ksh),Discount (%),Reviews,Rating,Popularity Score
No name,Unknown,"KSh 16,999",43%,0,0.0,1.0
No name,Unknown,"KSh 1,399",44%,0,0.0,1.0
No name,Unknown,"KSh 2,499",52%,0,0.0,1.0
No name,Unknown,"KSh 1,399",42%,0,0.0,1.0
No name,Unknown,"KSh 5,499",39%,0,0.0,1.0
No name,Unknown,"KSh 1,903",44%,0,0.0,1.0
No name,Unknown,"KSh 25,499",42%,0,0.0,1.0
No name,Unknown,"KSh 1,699",29%,0,0.0,1.0
No name,Unknown,"KSh 1,399",44%,0,0.0,1.0
No name,Unknown,KSh 449,55%,0,0.0,1.0
No name,Unknown,"KSh 5,499",39%,0,0.0,1.0
No name,Unknown,KSh 939,48%,0,0.0,1.0
No name,Unknown,KSh 750,12%,0,0.0,1.0
No name,Unknown,KSh 268,80%,0,0.0,1.0
No name,Unknown,KSh 610,54%,0,0.0,1.0
No name,Unknown,KSh 540,28%,0,0.0,1.0
No name,Unknown,KSh 489,59%,0,0.0,1.0
No name,Unknown,KSh 257,68%,0,0.0,1.0
No name,Unknown,KSh 347,41%,0,0.0,1.0
No name,Unknown,KSh 894,33%,0,0.0,1.0
No name,Unknown,KSh 268,0%,0,0.0,1.0
No name,Unknown,KSh 659,34%,0,0.0,1.0
No name,Unknown,KSh 148,49%,0,0.0,1.0
No name,Unknown,KSh 201,85%,0,0.0,1.0
No name,Unknown,KSh 780,0%,0,0.0,1.0
No name,Unknown,KSh 489,44%,0,0.0,1.0
No name,Unknown,KSh 269,0%,0,0.0,1.0
No name,Unknown,KSh 188,44%,0,0.0,1.0
No name,Unknown,"KSh 23,999",64%,0,0.0,1.0
No name,Unknown,KSh 262,25%,0,0.0,1.0
No name,Unknown,"KSh 9,636",30%,0,0.0,1.0
No name,Unknown,KSh 301,40%,0,0.0,1.0
No name,Unknown,KSh 302,68%,0,0.0,1.0
No name,Unknown,KSh 643,27%,0,0.0,1.0
No name,Unknown,KSh 580,61%,0,0.0,1.0
No name,Unknown,KSh 431,51%,0,0.0,1.0
No name,Unknown,KSh 399,47%,0,0.0,1.0
No name,Unknown,"KSh 1,246",30%,0,0.0,1.0
No name,Unknown,"KSh 1,579 - KSh 1,899",54%,0,0.0,1.0
